enum¦label¦1:1¦keyword¦MathBran¦ImpMult¦EndIM¦comments
At¦@¦y¦¦¦¦¦
Backslash¦\¦y¦¦¦¦¦
Bar¦|¦y¦¦¦¦¦
Because¦∵¦y¦¦¦¦¦
Cap¦∩¦y¦¦¦¦¦
Caret¦^¦y¦¦¦¦¦
Colon¦:¦y¦¦¦¦¦
Comma¦,¦y¦¦¦¦¦
Conjunction¦∧¦y¦¦¦¦¦
ConvolutionIntegral¦∮¦y¦¦¦y¦¦
Cos¦cos¦¦y¦¦y¦¦
Cup¦∪¦y¦¦¦¦¦
Dagger¦†¦y¦¦¦¦¦
DefEquals¦≔¦y¦¦¦¦¦
Degree¦°¦y¦¦¦¦¦
Disjunction¦∨¦y¦¦¦¦¦
Divide¦÷¦y¦¦¦¦¦
Dollar¦$¦y¦¦¦¦¦
DotProduct¦⋅¦y¦¦¦¦¦
DoubleBar¦‖¦y¦¦¦¦¦
DoubleDagger¦‡¦y¦¦¦¦¦
DoubleExclam¦‼️¦y¦¦¦¦¦
DoubleGreater¦≫¦y¦¦¦¦¦
DoubleLess¦≪¦y¦¦¦¦¦
Doublestruck_B¦𝔹¦y¦¦¦¦¦
Doublestruck_C¦ℂ¦y¦¦¦¦¦
Doublestruck_d¦ⅆ¦y¦¦¦¦¦
Doublestruck_H¦ℍ¦y¦¦¦¦¦
Doublestruck_i¦ⅈ¦y¦¦¦¦¦
Doublestruck_J¦𝕁¦y¦¦¦¦¦
Doublestruck_N¦ℕ¦y¦¦¦¦¦
Doublestruck_P¦ℙ¦y¦¦¦¦¦
Doublestruck_Q¦ℚ¦y¦¦¦¦¦
Doublestruck_R¦ℝ¦y¦¦¦¦¦
Doublestruck_S¦𝕊¦y¦¦¦¦¦
Doublestruck_W¦𝕎¦y¦¦¦¦¦
Doublestruck_Z¦ℤ¦y¦¦¦¦¦
EmptySet¦∅¦y¦¦¦¦¦
EndOfFile¦EndOfFile¦¦¦¦¦¦
Equals¦=¦y¦¦¦¦¦
Equivalent¦≡¦y¦¦¦¦¦
Error¦ERR¦¦¦¦¦¦
Euro¦€¦y¦¦¦¦¦
Exclam¦!¦y¦¦¦¦¦
Exists¦∃¦y¦¦¦¦¦
For¦for¦¦y¦¦¦¦
ForAll¦∀¦y¦¦¦¦¦
Forwardslash¦/¦y¦¦¦¦¦
Greater¦>¦y¦¦¦¦¦
GreaterEqual¦≥¦y¦¦¦¦¦
Hamiltonian¦ℋ¦y¦¦¦¦¦
Identifier¦ID¦¦¦¦y¦¦
In¦∈¦y¦¦¦¦¦
Infinity¦∞¦y¦¦¦¦¦
Integral¦∫¦y¦¦¦y¦¦
Laplace¦ℒ¦y¦¦¦¦¦
LeftAngle¦⟨¦y¦¦¦y¦¦
LeftArrow¦←¦y¦¦¦¦¦
LeftBrace¦[¦y¦¦¦y¦¦
LeftDoubleBrace¦⟦¦y¦¦¦¦¦
LeftBracket¦{¦y¦¦¦¦¦
LeftCeil¦⌈¦y¦¦¦y¦¦
LeftDoubleAngle¦⟪¦y¦¦¦¦¦
LeftFloor¦⌊¦y¦¦¦y¦¦
